,Topic 0
703,villainball/0.0002685204381123185
704,setrightwhatoncewentwrong/0.0002685204381123185
705,evolvingtitlescreen/0.0002660795580595732
706,themafia/0.0002660795580595732
707,publicdomainsoundtrack/0.0002660795580595732
708,adaptationalbadass/0.0002660795580595732
709,moraleventhorizon/0.0002660795580595732
710,notusingthezword/0.0002660795580595732
711,allyourbasearebelongtous/0.00026363867800682783
712,onlyknownbytheirnickname/0.00026363867800682783
713,retgone/0.00026363867800682783
714,breakthecutie/0.00026363867800682783
715,manipulativebastard/0.00026363867800682783
716,droppedabridgeonhim/0.00026363867800682783
717,nosidepathsnoexplorationnofreedom/0.00026363867800682783
718,recurringriff/0.00026363867800682783
719,geniusloci/0.00026363867800682783
720,tookalevelinjerkass/0.00026363867800682783
721,setamooktokillamook/0.00026363867800682783
722,samusisagirl/0.00026363867800682783
723,bottomlessbladder/0.00026363867800682783
724,lemonynarrator/0.00026363867800682783
725,oldsavebonus/0.00026363867800682783
726,archenemy/0.00026363867800682783
727,defianttotheend/0.00026119782705791295
728,appliedphlebotinum/0.00026119782705791295
729,actioncommands/0.00026119782705791295
730,madnessmantra/0.00026119782705791295
731,jigsawpuzzleplot/0.00026119782705791295
732,thisisgonnasuck/0.00026119782705791295
733,historyrepeats/0.00026119782705791295
734,deconstructedtrope/0.0002587569470051676
735,sequeldifficultydrop/0.0002587569470051676
736,evilgloating/0.0002587569470051676
737,redshirt/0.0002587569470051676
738,hijackedbyganon/0.0002587569470051676
739,notsostoic/0.0002587569470051676
740,nocutsceneinventoryinertia/0.0002587569470051676
741,putonabus/0.0002587569470051676
742,vitriolicbestbuds/0.0002587569470051676
743,companioncube/0.0002587569470051676
744,retirony/0.0002587569470051676
745,thedogwasthemastermind/0.0002587569470051676
746,battleintherain/0.00025631606695242226
747,wherearetheynowepilogue/0.00025631606695242226
748,shootthedog/0.00025631606695242226
749,showsdamage/0.00025631606695242226
750,brokenpedestal/0.00025631606695242226
751,metroidvania/0.00025631606695242226
752,ratedmformanly/0.00025631606695242226
753,abandonedlaboratory/0.00025631606695242226
754,icannotselfterminate/0.00025631606695242226
755,theherodies/0.00025631606695242226
756,whatmeasureisanonhuman/0.00025631606695242226
757,stealthsequel/0.00025631606695242226
758,airventpassageway/0.00025631606695242226
759,handicappedbadass/0.00025631606695242226
760,resetbutton/0.00025631606695242226
761,chekhovsskill/0.0002538751868996769
762,animalmotifs/0.0002538751868996769
763,multiplechoicepast/0.0002538751868996769
764,nonindicativename/0.0002538751868996769
765,abusiveparents/0.0002538751868996769
766,runordie/0.0002538751868996769
767,fridgebrilliance/0.0002538751868996769
768,hatesink/0.0002538751868996769
769,closedcircle/0.0002538751868996769
770,missionpacksequel/0.0002538751868996769
771,lonelypianopiece/0.0002538751868996769
772,adaptationexpansion/0.0002538751868996769
773,facedeathwithdignity/0.00025143433595076203
774,nogooddeedgoesunpunished/0.00025143433595076203
775,manonfire/0.00025143433595076203
776,dudewheresmyrespect/0.00025143433595076203
777,blatantitemplacement/0.00025143433595076203
778,beat/0.00025143433595076203
779,whatthehellisthataccent/0.00025143433595076203
780,killerapp/0.00025143433595076203
781,bewaretheniceones/0.00025143433595076203
782,darkandtroubledpast/0.00025143433595076203
783,promotedtoplayable/0.00025143433595076203
784,continuitylockout/0.00025143433595076203
785,thirdpersonshooter/0.0002489934558980167
786,artisticlicensephysics/0.0002489934558980167
787,anticlimax/0.0002489934558980167
788,coupdegracecutscene/0.00024655257584527135
789,gratuitouslatin/0.00024655257584527135
790,jokeitem/0.00024655257584527135
791,carfu/0.00024655257584527135
792,canondiscontinuity/0.00024655257584527135
793,jerkasshasapoint/0.00024655257584527135
794,logojoke/0.00024655257584527135
795,preasskickingoneliner/0.00024655257584527135
796,gonehorriblywrong/0.00024655257584527135
797,giantspacefleafromnowhere/0.00024655257584527135
798,bareyourmidriff/0.00024655257584527135
799,godzillathreshold/0.00024655257584527135
800,bullyingadragon/0.00024655257584527135
801,uselessusefulstealth/0.00024655257584527135
802,deliberatevaluesdissonance/0.00024411171034444124
803,knifenut/0.00024411171034444124
804,revolversarejustbetter/0.00024411171034444124
805,nightmarefuel/0.00024411171034444124
806,scrappymechanic/0.00024411171034444124
807,hollywooddarkness/0.00024411171034444124
808,developersroom/0.00024411171034444124
809,borderpatrol/0.00024411171034444124
810,recycledsoundtrack/0.00024411171034444124
811,spacecompression/0.00024411171034444124
812,insanetrolllogic/0.0002416708302916959
813,comedyvideogames/0.0002416708302916959
814,artevolution/0.0002416708302916959
815,surprisecreepy/0.0002416708302916959
816,creepychild/0.0002416708302916959
817,smallrolebigimpact/0.0002416708302916959
818,taponthehead/0.0002416708302916959
819,badfuture/0.0002416708302916959
820,badassindistress/0.0002416708302916959
821,smallnamebigego/0.0002416708302916959
822,invisiblewall/0.00023922996479086578
823,eatenalive/0.00023922996479086578
824,advancingbossofdoom/0.00023922996479086578
825,thetetriseffect/0.00023922996479086578
826,thatonepuzzle/0.00023922996479086578
827,asyouknow/0.00023922996479086578
828,thepasswordisalwaysswordfish/0.00023922996479086578
829,thatonelevel/0.00023922996479086578
830,everythingsdeaderwithzombies/0.00023922996479086578
831,attackofthe50footwhatever/0.00023922996479086578
832,whywontyoudie/0.00023922996479086578
833,superpersistentpredator/0.00023922996479086578
834,isurrendersuckers/0.00023678908473812044
835,multiplatform/0.00023678908473812044
836,humanpopsicle/0.00023678908473812044
837,cashcowfranchise/0.00023678908473812044
838,creativeclosingcredits/0.00023678908473812044
839,goodbadbugs/0.00023678908473812044
840,brownnote/0.00023678908473812044
841,understatement/0.00023678908473812044
842,gutturalgrowler/0.00023678908473812044
843,unwinnablebossfight/0.00023678908473812044
844,dissonantserenity/0.00023434821923729032
845,secondhoursuperpower/0.00023434821923729032
846,twoparttrilogy/0.00023434821923729032
847,abnormalammo/0.00023434821923729032
848,handcannon/0.00023434821923729032
849,nighinvulnerability/0.00023434821923729032
850,tooawesometouse/0.00023434821923729032
851,continuityreboot/0.00023434821923729032
852,solvethesoupcans/0.00023434821923729032
853,wecanrebuildhim/0.00023434821923729032
854,yourmom/0.00023434821923729032
855,decoyprotagonist/0.00023434821923729032
856,deadlyeuphemism/0.00023434821923729032
857,wasonceaman/0.00023434821923729032
858,optionalstealth/0.00023434821923729032
859,easierthaneasy/0.00023190733918454498
860,cursecutshort/0.00023190733918454498
861,retraux/0.00023190733918454498
862,everythingsbetterwithmonkeys/0.00023190733918454498
863,motormouth/0.00023190733918454498
864,malegaze/0.00023190733918454498
865,morallyambiguousdoctorate/0.00023190733918454498
866,metaphoricallytrue/0.00023190733918454498
867,rhymesonadime/0.00023190733918454498
868,onlysmartpeoplemaypass/0.00023190733918454498
869,supportingprotagonist/0.00023190733918454498
870,realitywarper/0.00023190733918454498
871,fictionalvideogame/0.00023190733918454498
872,climaxboss/0.00022946647368371487
873,chekhovsboomerang/0.00022946647368371487
874,bunnyearslawyer/0.00022946647368371487
875,experiencedprotagonist/0.00022946647368371487
876,youshouldntknowthisalready/0.00022946647368371487
877,chewingthescenery/0.00022946647368371487
878,sequeldifficultyspike/0.00022946647368371487
879,yourmindmakesitreal/0.00022946647368371487
880,thesmurfetteprinciple/0.00022946647368371487
881,voicewithaninternetconnection/0.00022946647368371487
882,cult/0.00022946647368371487
883,earnyourbadending/0.00022702559363096952
884,stockscream/0.00022702559363096952
885,kaizotrap/0.00022702559363096952
886,ancientconspiracy/0.00022702559363096952
887,justified/0.00022702559363096952
888,bringmybrownpants/0.00022702559363096952
889,antagonisttitle/0.00022702559363096952
890,madlibsdialogue/0.00022702559363096952
891,equalopportunityevil/0.00022702559363096952
892,theartifact/0.00022702559363096952
893,inksuitactor/0.00022702559363096952
894,beautyisnevertarnished/0.00022702559363096952
895,femmefatale/0.00022702559363096952
896,pacifistrun/0.00022702559363096952
897,humansaretherealmonsters/0.00022702559363096952
898,foil/0.00022702559363096952
899,offmodel/0.00022702559363096952
900,rasputiniandeath/0.00022702559363096952
901,ishalltauntyou/0.00022702559363096952
902,hairtriggertemper/0.00022702559363096952
903,darkactiongirl/0.00022702559363096952
904,slidingscaleoflinearityvsopenness/0.00022702559363096952
905,killedmidsentence/0.00022702559363096952
906,coololdguy/0.0002245847281301394
907,thelawofconservationofdetail/0.0002245847281301394
908,youmonster/0.0002245847281301394
909,primalfear/0.0002245847281301394
910,dowellbutnotperfect/0.0002245847281301394
911,referenceoverdosed/0.0002245847281301394
912,sciencefictionvideogames/0.0002245847281301394
913,takingthebullet/0.0002245847281301394
914,trilogycreep/0.0002245847281301394
915,limitedwardrobe/0.0002245847281301394
916,evilerthanthou/0.0002245847281301394
917,shellshockedveteran/0.0002245847281301394
918,redemptionequalsdeath/0.0002245847281301394
919,gambitpileup/0.0002245847281301394
920,darknessequalsdeath/0.0002245847281301394
921,fantasticracism/0.0002245847281301394
922,coolcar/0.0002245847281301394
923,motiverant/0.0002245847281301394
924,macgyvering/0.00022214384807739407
925,offingtheoffspring/0.00022214384807739407
926,hivemind/0.00022214384807739407
927,sparedbytheadaptation/0.00022214384807739407
928,thenewtens/0.00022214384807739407
929,noending/0.00022214384807739407
930,seanconneryisabouttoshootyou/0.00022214384807739407
931,screwtherulesihavemoney/0.00022214384807739407
932,alwaysclose/0.00022214384807739407
933,youarenumbersix/0.00022214384807739407
934,tragicmonster/0.00022214384807739407
935,superstrength/0.00022214384807739407
936,premortemoneliner/0.00022214384807739407
937,bossbattle/0.00022214384807739407
938,diegeticinterface/0.00022214384807739407
939,thegreateststorynevertold/0.00022214384807739407
940,kickthesonofabitch/0.00022214384807739407
941,videogamedemake/0.00022214384807739407
942,minigame/0.00021970298257656395
943,fireforgedfriends/0.00021970298257656395
944,whatcouldhavebeen/0.00021970298257656395
945,stalkerwithacrush/0.00021970298257656395
946,totallyradical/0.00021970298257656395
947,summonbiggerfish/0.00021970298257656395
948,drivingquestion/0.00021970298257656395
949,speedrun/0.00021970298257656395
950,genresavvy/0.00021970298257656395
951,scaryblackman/0.00021970298257656395
952,firstpersonsnapshooter/0.00021970298257656395
953,genreblindness/0.00021970298257656395
954,mookhorrorshow/0.00021970298257656395
955,chronicbackstabbingdisorder/0.0002172621025238186
956,enjoythestoryskipthegame/0.0002172621025238186
957,theheavy/0.0002172621025238186
958,thechessmaster/0.0002172621025238186
959,blackoutbasement/0.0002172621025238186
960,ididwhatihadtodo/0.0002172621025238186
961,bearsarebadnews/0.0002172621025238186
962,winbackthecrowd/0.0002172621025238186
963,wronggenresavvy/0.0002172621025238186
964,versionexclusivecontent/0.0002172621025238186
965,goodisnotnice/0.0002172621025238186
966,bossarenaidiocy/0.0002172621025238186
967,losingyourhead/0.0002172621025238186
968,splitpersonality/0.0002172621025238186
969,regeneratinghealth/0.0002172621025238186
970,brokenaesop/0.0002172621025238186
971,pressstarttogameover/0.0002172621025238186
972,ambiguouslygay/0.0002172621025238186
973,thebrute/0.0002172621025238186
974,robotbuddy/0.0002172621025238186
975,fluffytheterrible/0.00021482122247107327
976,pistolwhipping/0.00021482122247107327
977,mygreatestfailure/0.00021482122247107327
978,breakthembytalking/0.00021482122247107327
979,hiddeninplainsight/0.00021482122247107327
980,missioncontrolisoffitsmeds/0.00021482122247107327
981,stabletimeloop/0.00021482122247107327
982,welcometocorneria/0.00021482122247107327
983,letsplay/0.00021482122247107327
984,theycopieditsoitsucks/0.00021482122247107327
985,raceagainsttheclock/0.00021482122247107327
986,bondvillainstupidity/0.00021238035697024316
987,consolecameo/0.00021238035697024316
988,cardboardprison/0.00021238035697024316
989,nicehat/0.00021238035697024316
990,ironicname/0.00021238035697024316
991,thirteenisunlucky/0.00021238035697024316
992,dumbmuscle/0.00021238035697024316
993,cerebussyndrome/0.00021238035697024316
994,bookcasepassage/0.00021238035697024316
995,bottomlesspits/0.00021238035697024316
996,teleportingkeycardsquad/0.00021238035697024316
997,bolivianarmyending/0.00021238035697024316
998,dwindlingparty/0.00021238035697024316
999,evilbrit/0.00021238035697024316
1000,deathofachild/0.00021238035697024316
1001,theeighties/0.00021238035697024316
1002,tacticalsuicideboss/0.00020993947691749781
1003,worthyopponent/0.00020993947691749781
1004,redskytakewarning/0.00020993947691749781
1005,behindtheblack/0.00020993947691749781
1006,canonwelding/0.00020993947691749781
1007,bitchinsheepsclothing/0.00020993947691749781
1008,lotuseatermachine/0.00020993947691749781
1009,gomadfromtherevelation/0.00020993947691749781
1010,stocksoundeffects/0.00020993947691749781
1011,yetanotherstupiddeath/0.00020993947691749781
1012,serendipitywritestheplot/0.00020993947691749781
1013,fullfrontalassault/0.00020993947691749781
1014,fakedifficulty/0.00020993947691749781
1015,psychoforhire/0.00020993947691749781
1016,smokingiscool/0.00020993947691749781
1017,cuethesun/0.00020993947691749781
1018,discussedtrope/0.00020993947691749781
1019,bigapplesauce/0.00020993947691749781
1020,wherethehellisspringfield/0.00020993947691749781
1021,uncertaindoom/0.00020993947691749781
1022,clearmyname/0.00020993947691749781
1023,hopelessbossfight/0.0002074986114166677
1024,gunsakimbo/0.0002074986114166677
1025,madeofplasticine/0.0002074986114166677
1026,bigbrotheriswatching/0.0002074986114166677
1027,laresistance/0.0002074986114166677
1028,comedicsociopathy/0.0002074986114166677
1029,daylighthorror/0.0002074986114166677
1030,offtherails/0.0002074986114166677
1031,weakenedbythelight/0.0002074986114166677
1032,anothersideanotherstory/0.0002074986114166677
1033,ihaveyourwife/0.0002074986114166677
1034,townwithadarksecret/0.0002074986114166677
1035,adaptationalheroism/0.0002074986114166677
1036,startofdarkness/0.0002074986114166677
1037,abandonedmine/0.0002074986114166677
1038,unusualeuphemism/0.0002074986114166677
1039,abhorrentadmirer/0.0002074986114166677
1040,fanservice/0.0002074986114166677
1041,locomotivelevel/0.0002074986114166677
1042,oncemorewithclarity/0.0002074986114166677
1043,apatheticcitizens/0.0002074986114166677
1044,adaptationdistillation/0.0002074986114166677
1045,monsterclown/0.0002074986114166677
1046,biggerontheinside/0.00020505773136392236
1047,awardbaitsong/0.00020505773136392236
1048,revisitingtheroots/0.00020505773136392236
1049,extremeomnivore/0.00020505773136392236
1050,noindoorvoice/0.00020505773136392236
1051,thenineties/0.00020505773136392236
1052,aliengeometries/0.00020505773136392236
1053,aftertheend/0.00020505773136392236
1054,poweredarmor/0.00020505773136392236
1055,thatonesidequest/0.00020505773136392236
