Topic 1,Topic 2
baitandswitchcredits/0.00026173342307050695,kissingcousins/0.0002721317315494686
celebrityparadox/0.00026173342307050695,didyoujustflipoffcthulhu/0.0002671838818849328
iresemblethatremark/0.00026173342307050695,uncomfortableelevatormoment/0.0002671838818849328
punctuatedforemphasis/0.00026173342307050695,thisisgonnasuck/0.0002671838818849328
eyecatch/0.00026173342307050695,villainforgottolevelgrind/0.0002671838818849328
suspiciouslyspecificdenial/0.00026173342307050695,promotedfanboy/0.0002671838818849328
inelegantblubbering/0.00026173342307050695,eroticeating/0.0002671838818849328
revengebeforereason/0.00026173342307050695,adaptationaljerkass/0.0002671838818849328
thepirateswhodontdoanything/0.00026173342307050695,physicalgod/0.0002671838818849328
theabridgedseries/0.00026173342307050695,fantasyanimeandmanga/0.0002671838818849328
loadsandloadsofcharacters/0.00026173342307050695,honestjohnsdealership/0.0002671838818849328
poorcommunicationkills/0.0002588572316081937,heartisanawesomepower/0.0002671838818849328
shirtlessscene/0.0002588572316081937,sherlockscan/0.0002671838818849328
scenerycensor/0.0002588572316081937,powercreeppowerseep/0.0002671838818849328
brokenaesop/0.0002588572316081937,pantheraawesome/0.0002671838818849328
mundaneutility/0.0002588572316081937,compressedadaptation/0.0002671838818849328
alternateuniverse/0.0002588572316081937,naivenewcomer/0.0002671838818849328
diedinyourarmstonight/0.0002588572316081937,recklessgunusage/0.0002671838818849328
charactertitle/0.0002588572316081937,vanillaedition/0.0002671838818849328
notevenbotheringwiththeaccent/0.0002588572316081937,combattentacles/0.0002671838818849328
wouldnthitagirl/0.0002588572316081937,wingedhumanoid/0.00026223603222039703
darkactiongirl/0.0002588572316081937,anotherdimension/0.00026223603222039703
dynamicentry/0.0002588572316081937,intrepidreporter/0.00026223603222039703
skywardscream/0.0002588572316081937,superpowerlottery/0.00026223603222039703
freakout/0.0002588572316081937,supermode/0.00026223603222039703
squick/0.0002588572316081937,youkilledmyfather/0.00026223603222039703
funwithacronyms/0.00025598104014588045,supernaturalgoldeyes/0.00026223603222039703
crouchingmoronhiddenbadass/0.00025598104014588045,comicallysmallbribe/0.00026223603222039703
smallrolebigimpact/0.00025598104014588045,selfdestructmechanism/0.00026223603222039703
distantfinale/0.00025598104014588045,goodthingyoucanheal/0.00026223603222039703
dumbasshasapoint/0.00025598104014588045,shamelessfanservicegirl/0.00026223603222039703
cutenessproximity/0.00025598104014588045,breakoutthemuseumpiece/0.00026223603222039703
intoxicationensues/0.00025598104014588045,wildteenparty/0.00026223603222039703
fateworsethandeath/0.00025598104014588045,unobtainium/0.00026223603222039703
stocksoundeffects/0.00025598104014588045,strongastheyneedtobe/0.00026223603222039703
iconicitem/0.00025598104014588045,makeitlooklikeanaccident/0.00026223603222039703
backtobackbadasses/0.00025598104014588045,coveredingunge/0.00026223603222039703
artisticlicensegeography/0.00025598104014588045,bigthinshorttrio/0.00026223603222039703
fanficfuel/0.00025598104014588045,timeabyss/0.00026223603222039703
badboss/0.00025598104014588045,mayflydecemberromance/0.00026223603222039703
breakthecutie/0.00025598104014588045,bumblingdad/0.00026223603222039703
rapunzelhair/0.00025598104014588045,itsbeendone/0.00026223603222039703
rearrangethesong/0.00025310484868356714,broughtdowntobadass/0.00026223603222039703
badassnormal/0.00025310484868356714,coldturkeysareeverywhere/0.00026223603222039703
badliar/0.00025310484868356714,fastballspecial/0.0002572881825558612
overlylonggag/0.00025310484868356714,interruptedintimacy/0.0002572881825558612
contrivedcoincidence/0.00025310484868356714,alienworks/0.0002572881825558612
startervillain/0.00025310484868356714,latearrivalspoiler/0.0002572881825558612
sesquipedalianloquaciousness/0.00025310484868356714,macrossmissilemassacre/0.0002572881825558612
yandere/0.00025310484868356714,theworfbarrage/0.0002572881825558612
supremechef/0.00025310484868356714,thicklineanimation/0.0002572881825558612
understatement/0.00025310484868356714,deathischeap/0.0002572881825558612
clipshow/0.00025310484868356714,thisisforemphasisbitch/0.0002572881825558612
bookdumb/0.00025310484868356714,lovablesexmaniac/0.0002572881825558612
breatherepisode/0.00025310484868356714,cringecomedy/0.0002572881825558612
roaringrampageofrevenge/0.00025310484868356714,limitedanimation/0.0002572881825558612
malegaze/0.00025310484868356714,lovemakesyouevil/0.0002572881825558612
brainwashedandcrazy/0.0002502286572212539,fightingfromtheinside/0.0002572881825558612
disneyvillaindeath/0.0002502286572212539,endofseriesawareness/0.0002572881825558612
ilied/0.0002502286572212539,gameshowappearance/0.0002572881825558612
evilplan/0.0002502286572212539,xraysparks/0.0002572881825558612
vomitindiscretionshot/0.0002502286572212539,healingfactor/0.0002572881825558612
misblamed/0.0002502286572212539,manipulativeediting/0.0002572881825558612
coololdguy/0.0002502286572212539,inspectorjavert/0.0002572881825558612
cliffhanger/0.0002502286572212539,dyeingforyourart/0.0002572881825558612
bigshutup/0.0002502286572212539,talkinganimal/0.0002572881825558612
ragtagbunchofmisfits/0.0002502286572212539,hollywoodatheist/0.0002572881825558612
spoiledbrat/0.0002502286572212539,empoweredbadassnormal/0.0002572881825558612
hollywoodhomely/0.0002502286572212539,fourfingeredhands/0.0002572881825558612
eyepatchofpower/0.0002502286572212539,yetanotherchristmascarol/0.0002572881825558612
notsodifferentremark/0.0002502286572212539,amoralattorney/0.0002572881825558612
worldofham/0.0002502286572212539,zeerust/0.0002572881825558612
creatorworship/0.0002502286572212539,handsomelech/0.0002572881825558612
suddenlyshouting/0.0002502286572212539,hollywoodpudgy/0.0002572881825558612
theendoftheworldasweknowit/0.0002502286572212539,youcantthwartstageone/0.0002572881825558612
almightyjanitor/0.0002502286572212539,serialkiller/0.0002572881825558612
adaptationdistillation/0.0002502286572212539,bananapeel/0.0002572881825558612
thenicknamer/0.0002502286572212539,wiredilemma/0.0002572881825558612
frombadtoworse/0.0002502286572212539,shesamaninjapan/0.0002572881825558612
anyonecandie/0.0002502286572212539,unsympatheticcomedyprotagonist/0.0002572881825558612
imperialstormtroopermarksmanshipacademy/0.0002502286572212539,nonsingingvoice/0.0002572881825558612
nosenseofpersonalspace/0.0002502286572212539,shippingbeddeath/0.00025234033289132544
tinyguyhugegirl/0.00024735246575894064,shockinglyexpensivebill/0.00025234033289132544
murderisthebestsolution/0.00024735246575894064,squishywizard/0.00025234033289132544
noonecouldsurvivethat/0.00024735246575894064,traumacongaline/0.00025234033289132544
takenforgranite/0.00024735246575894064,kidfromthefuture/0.00025234033289132544
crackfic/0.00024735246575894064,battleaura/0.00025234033289132544
bearsarebadnews/0.00024735246575894064,inferredholocaust/0.00025234033289132544
parentalabandonment/0.00024735246575894064,shouldntwebeinschoolrightnow/0.00025234033289132544
rewatchbonus/0.00024735246575894064,awizarddidit/0.00025234033289132544
cashcowfranchise/0.00024735246575894064,remakecameo/0.00025234033289132544
inmemoriam/0.00024735246575894064,theremnant/0.00025234033289132544
nakedpeoplearefunny/0.00024735246575894064,artisticlicensemilitary/0.00025234033289132544
getout/0.00024735246575894064,perpetualpoverty/0.00025234033289132544
embarrassingfirstname/0.00024735246575894064,electiondayepisode/0.00025234033289132544
momentkiller/0.00024735246575894064,bfs/0.00025234033289132544
shapedlikeitself/0.00024735246575894064,outlivingonesoffspring/0.00025234033289132544
outgambitted/0.00024735246575894064,crashintohello/0.00025234033289132544
villainepisode/0.00024735246575894064,deaderthandead/0.00025234033289132544
theheart/0.00024735246575894064,acceptableethnictargets/0.00025234033289132544
becarefulwhatyouwishfor/0.00024735246575894064,recursiveadaptation/0.00025234033289132544
gadgeteergenius/0.00024735246575894064,facedoodling/0.00025234033289132544
mamabear/0.0002444762742966274,ourzombiesaredifferent/0.00025234033289132544
oohmeaccentsslipping/0.0002444762742966274,secretrelationship/0.00025234033289132544
distractedbythesexy/0.0002444762742966274,mukokuseki/0.00025234033289132544
maybemagicmaybemundane/0.0002444762742966274,namedbytheadaptation/0.00025234033289132544
verbaltic/0.0002444762742966274,cantcatchup/0.00025234033289132544
nevermyfault/0.0002444762742966274,screamingbirth/0.00025234033289132544
hoyay/0.0002444762742966274,identicaltwinidtag/0.00025234033289132544
breadeggsmilksquick/0.0002444762742966274,heyitsthatplace/0.00025234033289132544
embarrassingnickname/0.0002444762742966274,scoutout/0.00025234033289132544
secretkeeper/0.0002444762742966274,theglassesgottago/0.0002473924832267896
catfight/0.0002444762742966274,fantasticdrug/0.0002473924832267896
mushroomsamba/0.0002444762742966274,outrunthefireball/0.0002473924832267896
overprotectivedad/0.0002444762742966274,thegenericguy/0.0002473924832267896
mindcontroleyes/0.0002444762742966274,barbrawl/0.0002473924832267896
takeovertheworld/0.0002444762742966274,fannickname/0.0002473924832267896
advertisedextra/0.0002444762742966274,seriesofthe1990s/0.0002473924832267896
slidingscaleofsillinessversusseriousness/0.0002444762742966274,theboxingepisode/0.0002473924832267896
fountainofyouth/0.0002444762742966274,humanoidabomination/0.0002473924832267896
deliberatelymonochrome/0.0002444762742966274,imagesong/0.0002473924832267896
eldritchabomination/0.0002444762742966274,friendlytickletorture/0.0002473924832267896
spotlightstealingsquad/0.0002416000828343141,theywouldcutyouup/0.0002473924832267896
brandx/0.0002416000828343141,ojou/0.0002473924832267896
girlishpigtails/0.0002416000828343141,primarycolorchampion/0.0002473924832267896
callforward/0.0002416000828343141,geekyturnon/0.0002473924832267896
suspiciouslysimilarsubstitute/0.0002416000828343141,thecutie/0.0002473924832267896
earnyourhappyending/0.0002416000828343141,brattyteenagedaughter/0.0002473924832267896
cuttingtheknot/0.0002416000828343141,twoteacherschool/0.0002473924832267896
genreblindness/0.0002416000828343141,wrongnameoutburst/0.0002473924832267896
thevoiceless/0.0002416000828343141,badguybar/0.0002473924832267896
blackcomedy/0.0002416000828343141,swissarmyweapon/0.0002473924832267896
incestsubtext/0.0002416000828343141,interspeciesfriendship/0.0002473924832267896
refugeinaudacity/0.0002416000828343141,synchronization/0.0002473924832267896
courtroomepisode/0.0002416000828343141,genderequalensemble/0.0002473924832267896
wholesomecrossdresser/0.0002416000828343141,dachief/0.0002473924832267896
theace/0.0002416000828343141,darkchick/0.0002473924832267896
engineeredpublicconfession/0.0002416000828343141,nobisexuals/0.0002473924832267896
thehero/0.0002416000828343141,myeyesareuphere/0.0002473924832267896
noholdsbarredbeatdown/0.0002416000828343141,ifitsyouitsokay/0.0002473924832267896
slidingscaleofgenderinequality/0.0002416000828343141,onehourworkweek/0.00024244463356225385
tookinkytotorture/0.0002416000828343141,thevirus/0.00024244463356225385
thetalk/0.0002416000828343141,personalitypowers/0.00024244463356225385
discussedtrope/0.00023872389137200085,likeparentlikespouse/0.00024244463356225385
heknowstoomuch/0.00023872389137200085,recycledset/0.00024244463356225385
letsyouandhimfight/0.00023872389137200085,perfectlycromulentword/0.00024244463356225385
ascendedfanboy/0.00023872389137200085,spyspeak/0.00024244463356225385
talkingisafreeaction/0.00023872389137200085,goth/0.00024244463356225385
chaoticevil/0.00023872389137200085,improbableaimingskills/0.00024244463356225385
bfg/0.00023872389137200085,richindollarspoorinsense/0.00024244463356225385
thechessmaster/0.00023872389137200085,absurdphobia/0.00024244463356225385
bashbrothers/0.00023872389137200085,youarenumber6/0.00024244463356225385
justfriends/0.00023872389137200085,sadistshow/0.00024244463356225385
coolbigsis/0.00023872389137200085,laserblade/0.00024244463356225385
inconsistentdub/0.00023872389137200085,mistakenforpedophile/0.00024244463356225385
fortheevulz/0.00023872389137200085,rammingalwaysworks/0.00024244463356225385
canonimmigrant/0.00023872389137200085,suicideascomedy/0.00024244463356225385
dudenotfunny/0.0002358476999096876,yoyoplotpoint/0.00024244463356225385
screwtherulesihavemoney/0.0002358476999096876,ominouslatinchanting/0.00024244463356225385
statingthesimplesolution/0.0002358476999096876,everycarisapinto/0.00024244463356225385
thestinger/0.0002358476999096876,talkinginyoursleep/0.00024244463356225385
bowdlerise/0.0002358476999096876,planetofhats/0.00024244463356225385
creepyawesome/0.0002358476999096876,bishiesparkle/0.00024244463356225385
scarsareforever/0.0002358476999096876,maybeeverafter/0.00024244463356225385
mistakenforcheating/0.0002358476999096876,similarsquad/0.00024244463356225385
bunnyearslawyer/0.0002358476999096876,abovetheinfluence/0.00024244463356225385
betterondvd/0.0002358476999096876,arcfatigue/0.00024244463356225385
earlyinstallmentcharacterdesigndifference/0.0002358476999096876,mondegreen/0.00024244463356225385
missingmom/0.0002358476999096876,loveepiphany/0.00024244463356225385
doubleentendre/0.0002358476999096876,truthserums/0.00024244463356225385
forscience/0.0002358476999096876,buxomisbetter/0.00024244463356225385
seriescontinuityerror/0.0002358476999096876,siblingrivalry/0.00024244463356225385
losingyourhead/0.0002358476999096876,turnedagainsttheirmasters/0.00024244463356225385
deconstruction/0.0002358476999096876,myfutureselfandme/0.00024244463356225385
premortemoneliner/0.0002358476999096876,childhoodfriends/0.00024244463356225385
thesmartguy/0.0002358476999096876,roboticreveal/0.00024244463356225385
deusexmachina/0.0002358476999096876,otaku/0.00023749678389771805
unstoppablerage/0.0002358476999096876,dropthehammer/0.00023749678389771805
soproudofyou/0.0002358476999096876,girlslovestuffedanimals/0.00023749678389771805
greaterscopevillain/0.00023297150844737432,puppylove/0.00023749678389771805
squee/0.00023297150844737432,puttingonthereich/0.00023749678389771805
attentiondeficitoohshiny/0.00023297150844737432,cantgetawaywithnothing/0.00023749678389771805
olderthantheylook/0.00023297150844737432,bedsheetghost/0.00023749678389771805
badassindistress/0.00023297150844737432,thecharmer/0.00023749678389771805
magicskirt/0.00023297150844737432,westernanimationofthe1990s/0.00023749678389771805
firstepisodetwist/0.00023297150844737432,accidentalmarriage/0.00023749678389771805
finalbattle/0.00023297150844737432,bodysurf/0.00023749678389771805
unresolvedsexualtension/0.00023297150844737432,hurricaneofeuphemisms/0.00023749678389771805
hypocrite/0.00023297150844737432,acepilot/0.00023749678389771805
coldbloodedtorture/0.00023297150844737432,everybodysdeaddave/0.00023749678389771805
nightmarefetishist/0.00023297150844737432,overtookthemanga/0.00023749678389771805
manchild/0.00023297150844737432,animeandmangaofthe2010s/0.00023749678389771805
andthisisfor/0.00023297150844737432,suspectishatless/0.00023749678389771805
